chr1	169522000	169800999
chr1	169920000	171425999
chr1	171519000	172399999
chr1	172479000	174200999
chr1	174280000	174999999
chr1	175080000	176250999
chr1	176293000	176839999
chr1	176920000	177919999
chr1	177999000	179477999
chr1	179677000	180439999
chr1	180519000	181159999
chr1	181240000	182799999
chr1	182880000	184719999
chr1	184800000	186360999
chr1	186440000	186959999
chr1	187040000	192399999
chr1	192480000	193080999
chr1	193160000	196720999
chr1	196913000	198679999
chr1	198760000	200559999
chr1	200600000	201987999
chr1	202200000	203800999
chr1	203880000	206119999
chr1	206440000	207596999
chr1	207840000	211239999
chr1	211720000	213000999
chr1	213120000	214599999
chr1	214680000	215599999
chr1	215679000	218199999
chr1	218280000	220013999
chr1	220070000	220760999
chr1	220840000	222673999
chr1	222760000	223936999
chr1	224036000	224440999
chr1	224520000	225309999
chr1	225440000	226073999
chr1	226316000	228519999
chr1	228680000	229199999
chr1	229279000	229480999
chr1	229559000	230319999
chr1	230360000	231599999
chr1	231680000	233239999
chr1	233359000	234319999
chr1	234399000	236040999
chr1	236120000	237560999
chr1	237639000	239960999
chr1	240039000	243032999
chr1	243118000	244440999
chr1	244600000	247639999
chr10	80000	1040999
chr10	1120000	3039999
chr10	3120000	4760999
chr10	4840000	5880999
chr10	5959000	7439999
chr10	7519000	9279999
chr10	9360000	12008999
chr10	12062000	13079999
chr10	13400000	15360999
chr10	15440000	16759999
chr10	16840000	17566999
chr10	17804000	20799999
chr10	20879000	23079999
chr10	23199000	24519999
chr10	24600000	27205999
chr10	27298000	28455999
chr10	28560000	29440999
chr10	29520000	30320999
chr10	30399000	32275999
chr10	32616000	35040999
chr10	35120000	38431999
chr10	38909000	39519999
chr10	41720000	46319999
chr10	47000000	47439999
chr10	48200000	49901999
chr10	50116000	50639999
chr10	50800000	52668999
chr10	52670000	52760999
chr10	52840000	55612999
chr10	55697000	58154999
chr10	58324000	60040999
chr10	60119000	60719999
chr10	60760000	63119999
chr10	63200000	63799999
chr10	63920000	67760999
chr10	67880000	68319999
chr10	68399000	71240999
chr10	71319000	72319999
chr10	72400000	73639999
chr10	73840000	75199999
chr10	75320000	77079999
chr10	77200000	77759999
chr10	78080000	79479999
chr10	79559000	80199999
chr10	80280000	84079999
chr10	84159000	86640999
chr10	86720000	87151999
chr10	87436000	89199999
chr10	89280000	90839999
chr10	90920000	92439999
chr10	92605000	93479999
chr10	93693000	95599999
chr10	95679000	97651999
chr10	97724000	99680999
chr10	99760000	100239999
chr10	100320000	102079999
chr10	102160000	102599999
chr10	102679000	103523999
chr10	103586000	104319999
chr10	104399000	109839999
chr10	109920000	112400999
chr10	112480000	113639999
chr10	113720000	114180999
chr10	114320000	115119999
chr10	115200000	116479999
chr10	116577000	117159999
chr10	117239000	119084999
chr10	119113000	122018999
chr10	122088000	122559999
chr10	122893000	125755999
chr10	125879000	128119999
chr10	128240000	130160999
chr10	130240000	132239999
chr11	92000	3417999
chr11	3548000	4079999
chr11	4160000	8027999
chr11	8200000	10360999
chr11	10440000	10719999
chr11	10800000	12239999
chr11	12360000	13439999
chr11	13519000	14479999
chr11	14560000	17039999
chr11	17309000	17520999
chr11	17600000	18759999
chr11	18901000	22799999
chr11	22880000	26239999
chr11	26320000	27119999
chr11	27200000	27479999
chr11	27560000	29319999
chr11	29400000	32759999
chr11	32839000	36519999
chr11	36560000	38910999
chr11	39220000	39365999
chr11	39446000	43279999
chr11	43360000	45759999
chr11	45839000	48119999
chr11	48200000	50799999
chr11	54560000	57240999
chr11	57360000	61199999
chr11	61279000	64271999
chr11	64311000	65594999
chr11	65619000	67467999
chr11	67922000	71559999
chr11	71812000	75309999
chr11	75372000	76679999
chr11	76759000	77599999
chr11	78021000	78560999
chr11	78640000	81560999
chr11	81640000	82558999
chr11	82561000	85559999
chr11	85640000	86279999
chr11	86359000	87279999
chr11	87360000	89743999
chr11	90120000	93763999
chr11	93802000	94480999
chr11	94560000	95759999
chr11	95839000	96399999
chr11	96480000	98999999
chr11	99079000	100520999
chr11	100599000	106026999
chr11	106120000	108639999
chr11	108720000	110400999
chr11	110480000	111480999
chr11	111560000	112008999
chr11	112093000	113800999
chr11	113919000	114239999
chr11	114319000	116679999
chr11	116800000	117231999
chr11	117233000	120280999
chr11	120359000	121200999
chr11	121280000	123040999
chr11	123120000	123570999
chr11	123576000	124599999
chr11	124640000	125839999
chr11	125919000	126239999
chr11	126320000	127999999
chr11	128040000	129719999
chr11	129879000	130879999
chr11	130960000	135046999
chr12	40000	1559999
chr12	1680000	2800999
chr12	3080000	3799999
chr12	3880000	6861999
chr12	6877000	7160999
chr12	7240000	8206999
chr12	8480000	11479999
chr12	11560000	12320999
chr12	12400000	12719999
chr12	12800000	13199999
chr12	13280000	14159999
chr12	14240000	15879999
chr12	15959000	18062999
chr12	18160000	19458999
chr12	19720000	20929999
chr12	21216000	22503999
chr12	22600000	22640999
chr12	22719000	25119999
chr12	25200000	27679999
chr12	27760000	28999999
chr12	29080000	31039999
chr12	31320000	32679999
chr12	32800000	34679999
chr12	37280000	39240999
chr12	39360000	43880999
chr12	43960000	45079999
chr12	45160000	45960999
chr12	46040000	48742999
chr12	48939000	50719999
chr12	50800000	51360999
chr12	51439000	51904999
chr12	52075000	52999999
chr12	53079000	55599999
chr12	55679000	57720999
chr12	57799000	59160999
chr12	59293000	62199999
chr12	62280000	63615999
chr12	63840000	64359999
chr12	64440000	64719999
chr12	64800000	66930999
chr12	67280000	71920999
chr12	71999000	74639999
chr12	74680000	76559999
chr12	76640000	77000999
chr12	77080000	77919999
chr12	78000000	80239999
chr12	80322000	81279999
chr12	81440000	82319999
chr12	82400000	84850999
chr12	85116000	85879999
chr12	85960000	87999999
chr12	88080000	89480999
chr12	89560000	90919999
chr12	91000000	91319999
chr12	91400000	92719999
chr12	92799000	93399999
chr12	93480000	94079999
chr12	94160000	95520999
chr12	95599000	95839999
chr12	96005000	96479999
chr12	96600000	98960999
chr12	99040000	101359999
chr12	101440000	103720999
chr12	103870000	105079999
chr12	105159000	106320999
chr12	106400000	107040999
chr12	107120000	107599999
chr12	107679000	108479999
chr12	108560000	109880999
chr12	109977000	110880999
chr12	110960000	112399999
chr12	112479000	114479999
chr12	114559000	115919999
chr12	116000000	117119999
chr12	117240000	120039999
chr12	120198000	123680999
chr12	123760000	124919999
chr12	125039000	128113999
chr12	128203000	130719999
chr12	130799000	132840999
chr12	132920000	133235999
chr13	18540000	23280999
chr13	23359000	23879999
chr13	23959000	24279999
chr13	24595000	26080999
chr13	26159000	26879999
chr13	26960000	27320999
chr13	27400000	29359999
chr13	29440000	30079999
chr13	30160000	31800999
chr13	31880000	33719999
chr13	33799000	35919999
chr13	36000000	36960999
chr13	37040000	38960999
chr13	39040000	39639999
chr13	39720000	41039999
chr13	41360000	42240999
chr13	42320000	43839999
chr13	43920000	45319999
chr13	45399000	46400999
chr13	46480000	46719999
chr13	46799000	48932999
chr13	49235000	49599999
chr13	49680000	51080999
chr13	51160000	52509999
chr13	52600000	60399999
chr13	60479000	61960999
chr13	62039000	67423999
chr13	67435000	70559999
chr13	70640000	72679999
chr13	72760000	73719999
chr13	73760000	76999999
chr13	77079000	80999999
chr13	81119000	84800999
chr13	84879000	86031999
chr13	86062000	91804999
chr13	91870000	96960999
chr13	97039000	97759999
chr13	97839000	99079999
chr13	99159000	102839999
chr13	102920000	107159999
chr13	107240000	108200999
chr13	108280000	108879999
chr13	108960000	110159999
chr13	110240000	113799999
chr14	18680000	24400999
chr14	24519000	28600999
chr14	28720000	29479999
chr14	29560000	30519999
chr14	30599000	32520999
chr14	32600000	34520999
chr14	34599000	35799999
chr14	35880000	37159999
chr14	37239000	39039999
chr14	39080000	39399999
chr14	39480000	41909999
chr14	41974000	44839999
chr14	44919000	45279999
chr14	45359000	49520999
chr14	49640000	50840999
chr14	50919000	52182999
chr14	52770000	54439999
chr14	54480000	54915999
chr14	55004000	56439999
chr14	56520000	58166999
chr14	58383000	60560999
chr14	60640000	61239999
chr14	61320000	61799999
chr14	61920000	63319999
chr14	63399000	64279999
chr14	64359000	67319999
chr14	67399000	69720999
chr14	69799000	72439999
chr14	72520000	73000999
chr14	73079000	75639999
chr14	75720000	81480999
chr14	81600000	87879999
chr14	87960000	90240999
chr14	90320000	91269999
chr14	91430000	91999999
chr14	92079000	92799999
chr14	92840000	95400999
chr14	95479000	96519999
chr14	96600000	99400999
chr14	99617000	101639999
chr14	101719000	106199999
chr15	22555000	28326999
chr15	28801000	30079999
chr15	30640000	32205999
chr15	32640000	34387999
chr15	34570000	34919999
chr15	35040000	37919999
chr15	38000000	38400999
chr15	38480000	40440999
chr15	40519000	43685999
chr15	43880000	44859999
chr15	45076000	48279999
chr15	48360000	51467999
chr15	51578000	52719999
chr15	52800000	53719999
chr15	53799000	55454999
chr15	55473000	55905999
chr15	56036000	57519999
chr15	57599000	58160999
chr15	58240000	59639999
chr15	59720000	61840999
chr15	61919000	62720999
chr15	62799000	64119999
chr15	64200000	65284999
chr15	65362000	66520999
chr15	66600000	68199999
chr15	68280000	68879999
chr15	69000000	69399999
chr15	69479000	72159999
chr15	72295000	72600999
chr15	72679000	76879999
chr15	76959000	77839999
chr15	77960000	78793999
chr15	78816000	82279999
chr15	82560000	84159999
chr15	84560000	85800999
chr15	85880000	89488999
chr15	89602000	92720999
chr15	92800000	98400999
chr15	98480000	99199999
chr15	99280000	99759999
chr15	99839000	100559999
chr15	100640000	101319999
chr16	40000	2588999
chr16	2972000	5040999
chr16	5160000	8519999
chr16	8600000	10879999
chr16	10960000	13840999
chr16	13960000	14720999
chr16	14883000	16199999
chr16	16560000	18215999
chr16	18800000	20622999
chr16	20693000	21402999
chr16	21512000	22399999
chr16	22640000	23511999
chr16	23588000	25139999
chr16	25217000	28385999
chr16	28430000	28644999
chr16	28791000	29053999
chr16	29561000	30959999
chr16	31000000	32032999
chr16	34040000	36239999
chr16	46376000	48599999
chr16	48680000	49960999
chr16	50040000	53000999
chr16	53079000	53480999
chr16	53560000	58719999
chr16	58800000	63279999
chr16	63359000	66319999
chr16	66399000	66839999
chr16	66919000	70147999
chr16	70233000	70652999
chr16	70986000	74279999
chr16	74382000	75120999
chr16	75200000	77159999
chr16	77679000	78039999
chr16	78119000	80920999
chr16	80999000	81719999
chr16	81799000	88571999
chr16	88682000	90079999
chr17	80000	2679999
chr17	2760000	3639999
chr17	3801000	4937999
chr17	5150000	7159999
chr17	7315000	8760999
chr17	8839000	9519999
chr17	9701000	11959999
chr17	12124000	12960999
chr17	13040000	15519999
chr17	15993000	16748999
chr17	16753000	18531999
chr17	18767000	18999999
chr17	19240000	21674999
chr17	22019000	22719999
chr17	26640000	28389999
chr17	28606000	30678999
chr17	30843000	31919999
chr17	32480000	36199999
chr17	36481000	37879999
chr17	38630000	41747999
chr17	41859000	42519999
chr17	42599000	43274999
chr17	43360000	45479999
chr17	45557000	46279999
chr17	46720000	50421999
chr17	50442000	51239999
chr17	51320000	54880999
chr17	54960000	56759999
chr17	57000000	57799999
chr17	57880000	58440999
chr17	58560000	59178999
chr17	59206000	59978999
chr17	60064000	60640999
chr17	60720000	62294999
chr17	62520000	63799999
chr17	63920000	64788999
chr17	64871000	66159999
chr17	66240000	67790999
chr17	68005000	69239999
chr17	69320000	70599999
chr17	70680000	73360999
chr17	73439000	74789999
chr17	74960000	76547999
chr17	76707000	79679999
chr17	80027000	81752999
chr17	81946000	82799999
chr18	80000	2519999
chr18	2599000	3199999
chr18	3280000	4040999
chr18	4119000	5039999
chr18	5119000	7139999
chr18	7240000	8559999
chr18	8680000	8999999
chr18	9079000	9520999
chr18	9600000	10519999
chr18	10599000	12240999
chr18	12320000	12919999
chr18	13089000	15399999
chr18	20960000	24119999
chr18	24408000	26222999
chr18	26268000	30920999
chr18	30999000	32018999
chr18	32160000	34799999
chr18	34879000	36994999
chr18	37049000	41919999
chr18	42040000	43559999
chr18	43640000	46079999
chr18	46160000	47719999
chr18	47800000	48439999
chr18	48519000	49439999
chr18	49519000	50400999
chr18	50480000	54181999
chr18	54359000	56639999
chr18	56719000	57559999
chr18	57640000	58719999
chr18	58800000	59220999
chr18	59228000	59400999
chr18	59480000	60560999
chr18	60639000	61479999
chr18	61560000	62119999
chr18	62200000	63439999
chr18	63520000	66962999
chr18	67097000	68719999
chr18	68799000	70439999
chr18	70560000	72640999
chr18	72720000	74520999
chr18	74600000	76719999
chr18	76840000	79719999
chr19	280000	5639999
chr19	5737000	10094999
chr19	10455000	12906999
chr19	13000000	18035999
chr19	18480000	19480999
chr19	19560000	24399999
chr19	27280000	29594999
chr19	29672000	32891999
chr19	33108000	35669999
chr19	36159000	39431999
chr19	39447000	44745999
chr19	44998000	45123999
chr19	45601000	47755999
chr19	47960000	54136999
chr19	54416000	55639999
chr19	55720000	57439999
chr2	40000	1799999
chr2	1880000	3639999
chr2	3740000	6799999
chr2	6880000	10639999
chr2	10760000	11587999
chr2	11631000	12999999
chr2	13080000	15559999
chr2	15640000	17639999
chr2	17719000	20320999
chr2	20400000	20599999
chr2	20679000	23760999
chr2	23839000	25200999
chr2	25280000	25733999
chr2	25812000	27350999
chr2	27369000	27640999
chr2	27720000	30079999
chr2	30160000	30679999
chr2	30760000	32283999
chr2	32559000	33559999
chr2	33680000	36279999
chr2	36360000	36852999
chr2	36967000	37879999
chr2	37959000	38823999
chr2	38987000	39719999
chr2	39840000	41799999
chr2	41880000	42718999
chr2	42840000	43559999
chr2	43845000	44919999
chr2	45000000	45559999
chr2	46000000	46879999
chr2	46960000	47359999
chr2	47440000	48560999
chr2	48640000	50439999
chr2	50520000	53720999
chr2	53800000	55599999
chr2	55720000	57519999
chr2	57599000	61000999
chr2	61079000	63520999
chr2	63599000	65200999
chr2	65280000	65559999
chr2	65640000	68039999
chr2	68119000	68920999
chr2	68999000	69320999
chr2	69399000	70239999
chr2	70320000	73258999
chr2	73648000	74559999
chr2	74720000	79976999
chr2	79979000	84400999
chr2	84480000	84880999
chr2	84959000	86912999
chr2	88000000	89881999
chr2	94464000	97120999
chr2	97560000	100512999
chr2	100600000	100959999
chr2	101039000	101199999
chr2	101280000	101839999
chr2	101919000	102755999
chr2	102880000	105067999
chr2	105217000	106425999
chr2	106640000	108707999
chr2	108800000	109719999
chr2	110640000	111719999
chr2	111880000	113447999
chr2	113567000	117759999
chr2	117840000	119325999
chr2	119620000	121719999
chr2	121839000	126999999
chr2	127079000	130442999
chr2	130704000	131208999
chr2	131815000	133839999
chr2	133920000	134879999
chr2	135000000	135800999
chr2	135880000	136359999
chr2	136439000	137799999
chr2	137920000	138839999
chr2	138880000	142999999
chr2	143079000	146640999
chr2	146720000	147879999
chr2	147960000	148959999
chr2	149040000	149519999
chr2	149600000	151399999
chr2	151479000	152679999
chr2	152760000	155279999
chr2	155360000	157239999
chr2	157320000	158799999
chr2	158920000	159960999
chr2	160039000	161320999
chr2	161391000	162280999
chr2	162360000	164653999
chr2	164697000	166024999
chr2	166182000	169836999
chr2	169886000	170879999
chr2	170960000	172633999
chr2	172760000	174359999
chr2	174587000	177119999
chr2	177200000	177975999
chr2	178034000	179759999
chr2	179990000	182159999
chr2	182200000	183093999
chr2	183151000	186439999
chr2	186520000	186800999
chr2	187520000	189399999
chr2	189479000	190999999
chr2	191080000	191479999
chr2	191559000	195999999
chr2	196120000	196778999
chr2	196795000	197541999
chr2	197840000	199839999
chr2	199960000	200840999
chr2	200920000	202199999
chr2	202560000	203879999
chr2	204000000	205959999
chr2	206200000	208184999
chr2	208400000	210199999
chr2	210420000	212559999
chr2	212679000	215279999
chr2	215359000	215999999
chr2	216079000	219438999
chr2	219614000	221959999
chr2	222039000	222599999
chr2	222680000	223920999
chr2	224000000	224733999
chr2	224735000	227316999
chr2	227340000	229719999
chr2	229800000	231439999
chr2	231707000	232480999
chr2	232560000	234479999
chr2	234559000	235720999
chr2	235800000	236159999
chr2	236320000	237039999
chr2	237120000	238280999
chr2	238360000	241399999
chr20	80000	3059999
chr20	4086000	5185999
chr20	5206000	6040999
chr20	6160000	7879999
chr20	8000000	8719999
chr20	8800000	9359999
chr20	9440000	11559999
chr20	11640000	13839999
chr20	14120000	16759999
chr20	16840000	17439999
chr20	17520000	18280999
chr20	18450000	19999999
chr20	20120000	21599999
chr20	21695000	26359999
chr20	28685000	31037999
chr20	31193000	34119999
chr20	34262000	34759999
chr20	34839000	36879999
chr20	37040000	38399999
chr20	38588000	41640999
chr20	41760000	43399999
chr20	43479000	44155999
chr20	44181000	45960999
chr20	46039000	47599999
chr20	47680000	48996999
chr20	49027000	49919999
chr20	50119000	50823999
chr20	51000000	51600999
chr20	51679000	53519999
chr20	53600000	54639999
chr20	54719000	56319999
chr20	56399000	57319999
chr20	57399000	58159999
chr20	58240000	59479999
chr20	59599000	64319999
chr21	13169000	15840999
chr21	15920000	17600999
chr21	17680000	20919999
chr21	20999000	22941999
chr21	22978000	25480999
chr21	25600000	26679999
chr21	26800000	29359999
chr21	29439000	31599999
chr21	31680000	32239999
chr21	32319000	32600999
chr21	32680000	33519999
chr21	33680000	34401999
chr21	34520000	36079999
chr21	36159000	36280999
chr21	36440000	36995999
chr21	37004000	39440999
chr21	39520000	44079999
chr21	44248000	46199999
chr22	16040000	18159999
chr22	19000000	21079999
chr22	21650000	23880999
chr22	23942000	24559999
chr22	24639000	26319999
chr22	26399000	27839999
chr22	27919000	29239999
chr22	29359000	31406999
chr22	31627000	35199999
chr22	35319000	36479999
chr22	36560000	37554999
chr22	37928000	40360999
chr22	40440000	41600999
chr22	41679000	42520999
chr22	42599000	43119999
chr22	43240000	44639999
chr22	45130000	46386999
chr22	46800000	50319999
chr3	40000	3079999
chr3	3159000	4279999
chr3	4360000	5159999
chr3	5279000	10279999
chr3	10360000	11839999
chr3	11919000	12858999
chr3	12982000	15028999
chr3	15160000	16199999
chr3	16600000	17840999
chr3	17919000	19000999
chr3	19080000	24679999
chr3	24760000	25599999
chr3	25640000	28319999
chr3	28399000	29959999
chr3	30040000	33799999
chr3	33880000	36920999
chr3	37000000	39359999
chr3	39440000	42578999
chr3	42919000	44919999
chr3	45040000	46639999
chr3	46719000	50280999
chr3	50360000	51879999
chr3	51959000	53880999
chr3	53960000	56519999
chr3	56640000	61460999
chr3	61600000	63280999
chr3	63360000	63799999
chr3	63879000	64480999
chr3	64560000	66199999
chr3	66280000	66839999
chr3	66920000	68959999
chr3	69040000	69960999
chr3	70039000	71639999
chr3	71760000	73039999
chr3	73160000	73840999
chr3	73920000	75625999
chr3	75700000	79480999
chr3	79560000	80911999
chr3	81083000	86508999
chr3	86719000	88159999
chr3	88200000	91519999
chr3	93720000	97680999
chr3	97800000	99759999
chr3	99840000	100239999
chr3	100319000	101639999
chr3	101760000	104086999
chr3	104187000	105519999
chr3	105600000	107119999
chr3	107240000	111600999
chr3	111680000	112039999
chr3	112120000	112519999
chr3	112600000	112999999
chr3	113080000	113688999
chr3	114058000	115799999
chr3	115879000	119155999
chr3	119175000	121425999
chr3	121560000	122319999
chr3	122400000	123559999
chr3	123640000	124679999
chr3	124760000	125679999
chr3	125960000	127519999
chr3	127600000	128040999
chr3	128120000	129279999
chr3	129359000	130080999
chr3	130160000	132359999
chr3	132505000	134479999
chr3	134600000	135949999
chr3	136080000	136999999
chr3	137080000	138093999
chr3	138153000	141159999
chr3	141320000	142428999
chr3	142450000	143000999
chr3	143080000	143720999
chr3	143799000	146600999
chr3	146680000	148919999
chr3	149000000	149800999
chr3	149879000	150519999
chr3	150624000	152960999
chr3	153040000	154240999
chr3	154360000	155798999
chr3	155874000	157479999
chr3	157559000	158599999
chr3	158679000	160520999
chr3	160599000	161400999
chr3	161520000	165159999
chr3	165239000	167320999
chr3	167399000	168936999
chr3	169007000	169719999
chr3	169799000	170087999
chr3	170093000	170839999
chr3	170920000	171559999
chr3	171640000	172759999
chr3	172840000	176806999
chr3	176845000	179559999
chr3	179679000	182923999
chr3	182996000	184320999
chr3	184400000	185560999
chr3	185640000	186799999
chr3	186880000	187719999
chr3	187760000	189199999
chr3	189280000	189920999
chr3	190000000	190491999
chr3	190793000	192439999
chr3	192519000	193559999
chr3	193680000	194599999
chr3	194680000	195657999
chr3	196040000	198159999
chr4	40000	3983999
chr4	4000000	6229999
chr4	6680000	8990999
chr4	9392000	12679999
chr4	12760000	13559999
chr4	13640000	16239999
chr4	16320000	17479999
chr4	17560000	18599999
chr4	18680000	20679999
chr4	20760000	22830999
chr4	22858000	25359999
chr4	25440000	26999999
chr4	27080000	30640999
chr4	30720000	39959999
chr4	40079000	41199999
chr4	41280000	44640999
chr4	44760000	49296999
chr4	51840000	54239999
chr4	54320000	60292999
chr4	60491000	64599999
chr4	64720000	67400999
chr4	67479000	68160999
chr4	68239000	70519999
chr4	70640000	72279999
chr4	72320000	72999999
chr4	73040000	74119999
chr4	74199000	74755999
chr4	74777000	77727999
chr4	77920000	78879999
chr4	78960000	80280999
chr4	80360000	81319999
chr4	81400000	82320999
chr4	82399000	83440999
chr4	83519000	84959999
chr4	85040000	86135999
chr4	86520000	89079999
chr4	89200000	89992999
chr4	90136000	90280999
chr4	90360000	94160999
chr4	94239000	98040999
chr4	98120000	99919999
chr4	100000000	102359999
chr4	102440000	103079999
chr4	103159000	106200999
chr4	106279000	107920999
chr4	107999000	108559999
chr4	108680000	109359999
chr4	109440000	109960999
chr4	110040000	110520999
chr4	110600000	112039999
chr4	112120000	114720999
chr4	114799000	118399999
chr4	118608000	119340999
chr4	119436000	121759999
chr4	121839000	124279999
chr4	124360000	125239999
chr4	125320000	127904999
chr4	128015000	129143999
chr4	129198000	132686999
chr4	133024000	136989999
chr4	137004000	138959999
chr4	139040000	140359999
chr4	140400000	143858999
chr4	144120000	145040999
chr4	145159000	149879999
chr4	149959000	151029999
chr4	151120000	152760999
chr4	152840000	153720999
chr4	153800000	155359999
chr4	155439000	158639999
chr4	158720000	159439999
chr4	159520000	162326999
chr4	162520000	165040999
chr4	165120000	168119999
chr4	168200000	170079999
chr4	170160000	174280999
chr4	174360000	179786999
chr4	179788000	183399999
chr4	183480000	186159999
chr4	186280000	189999999
chr5	40000	4800999
chr5	4880000	5400999
chr5	5479000	7839999
chr5	7920000	10200999
chr5	10279000	13919999
chr5	14000000	14640999
chr5	15080000	16219999
chr5	16407000	17159999
chr5	17240000	18320999
chr5	18400000	21340999
chr5	21811000	33399999
chr5	33480000	34111999
chr5	34376000	34879999
chr5	34959000	36000999
chr5	36160000	37073999
chr5	37400000	39030999
chr5	39090000	40840999
chr5	40920000	43475999
chr5	43575000	46399999
chr5	50160000	54480999
chr5	55212000	57240999
chr5	57320000	58839999
chr5	58975000	59759999
chr5	59840000	60695999
chr5	60829000	62399999
chr5	62440000	64039999
chr5	64119000	65559999
chr5	65639000	69559999
chr5	72360000	73479999
chr5	73600000	76800999
chr5	76880000	78239999
chr5	78319000	78959999
chr5	79039000	80420999
chr5	80596000	81240999
chr5	81320000	82239999
chr5	82320000	83599999
chr5	83720000	87000999
chr5	87079000	87360999
chr5	87440000	88640999
chr5	88760000	90759999
chr5	90840000	91399999
chr5	91520000	94880999
chr5	95000000	97159999
chr5	97240000	99040999
chr5	99120000	101870999
chr5	102418000	103480999
chr5	103600000	108229999
chr5	108440000	110680999
chr5	110799000	112119999
chr5	112200000	112920999
chr5	113000000	113559999
chr5	113640000	115240999
chr5	115320000	116039999
chr5	116120000	118919999
chr5	119000000	122120999
chr5	122200000	123599999
chr5	123680000	126559999
chr5	126640000	127479999
chr5	127560000	128159999
chr5	128240000	129759999
chr5	129839000	132120999
chr5	132200000	136200999
chr5	136280000	140679999
chr5	140760000	141600999
chr5	141680000	144159999
chr5	144240000	146183999
chr5	146520000	149559999
chr5	149640000	151759999
chr5	151840000	153919999
chr5	153999000	154599999
chr5	154679000	154854999
chr5	155000000	157119999
chr5	157219000	159119999
chr5	159199000	160399999
chr5	160480000	163399999
chr5	163479000	168199999
chr5	168280000	171319999
chr5	171400000	172389999
chr5	172480000	173959999
chr5	174040000	177561999
chr5	177960000	181279999
chr6	160000	1399999
chr6	1519000	2719999
chr6	2799000	3040999
chr6	3120000	3999999
chr6	4079000	4159999
chr6	4200000	4999999
chr6	5080000	6600999
chr6	6680000	7600999
chr6	7679000	8079999
chr6	8206000	10757999
chr6	10820000	11520999
chr6	11600000	13559999
chr6	13738000	15639999
chr6	15720000	16199999
chr6	16320000	17079999
chr6	17160000	18257999
chr6	18278000	18519999
chr6	18560000	20039999
chr6	20203000	24359999
chr6	24439000	25959999
chr6	26040000	29599999
chr6	29679000	30216999
chr6	30479000	33239999
chr6	33542000	35239999
chr6	35520000	37200999
chr6	37320000	38679999
chr6	38759000	41680999
chr6	41760000	43600999
chr6	43680000	44294999
chr6	44440000	45995999
chr6	46080000	47319999
chr6	47399000	49840999
chr6	49991000	52240999
chr6	52320000	56279999
chr6	56360000	58439999
chr6	60240000	63799999
chr6	63879000	70159999
chr6	70240000	72198999
chr6	72357000	73414999
chr6	73460000	75199999
chr6	75279000	75707999
chr6	75880000	79839999
chr6	79919000	82200999
chr6	82280000	83519999
chr6	83599000	85679999
chr6	85720000	87000999
chr6	87080000	88919999
chr6	89000000	89799999
chr6	89880000	90559999
chr6	90639000	95319999
chr6	95360000	99279999
chr6	99407000	104736999
chr6	104745000	104804999
chr6	104839000	106279999
chr6	106359000	106999999
chr6	107079000	107888999
chr6	107912000	108479999
chr6	108560000	109440999
chr6	109520000	110439999
chr6	110520000	110959999
chr6	111280000	112039999
chr6	112119000	113959999
chr6	114000000	116744999
chr6	116795000	118880999
chr6	118959000	123320999
chr6	123399000	124799999
chr6	124879000	125959999
chr6	126040000	127598999
chr6	127611000	129440999
chr6	129519000	129999999
chr6	130079000	131599999
chr6	131679000	132480999
chr6	132560000	133519999
chr6	133599000	134079999
chr6	134160000	135000999
